10204096,9789868048317,大冒險家(下冊),楊孟華,None,楊孟華,高雄復文,2002/07/01,300
10204100,9789571336985,移山倒海樊梨花(1),鍾孟舜,None,None,時報出版,2002/09/04,150
10204101,9789570517613,物理之演進,愛因斯坦，英費爾德,Albert Einstein，Leopold Infeld,吳鴻,臺灣商務,2002/09/16,250
10204403,9789867869197,兒童房規劃書,魏雅娟,None,None,麥浩斯,2002/09/30,380
10204432,9789570824896,吃喝玩樂過節日,陳柔森,None,None,聯經出版公司,2002/09/25,130
10204433,9789570824766,戲，開演了,管家琪,None,None,聯經出版公司,2002/09/25,140
10204434,9789570825077,台灣欒樹和他的朋友們,黃惠鈴,None,None,聯經出版公司,2002/09/25,140
10204435,9789570825039,草上飛科學探險,張文亮,None,None,聯經出版公司,2004/12/20,140
10204574,9789573247531,中國人史綱(下),柏楊,None,None,遠流,2002/10/01,350
10204575,9789573247500,用心醫病,許添盛，王季慶,None,None,遠流,2002/10/01,250
10204577,9789573247357,魔樹,安‧艾珀,None,陳香菌,遠流,2002/10/05,280
10204578,9789573247456,打開一本書－興華國小師生共讀記錄1,北市立興華國小,None,None,遠流,2002/10/05,220
10204960,9789570309751,精油魔法初體驗：我的第一瓶精油,李淳廉,None,None,朱雀,2002/10/10,230
10204970,0836910710   ,小魔女ABC貼紙學習卡,None,None,None,毅霖,2002/09/16,50
10204971,9789578013735,周金波集,周金波,None,詹秀娟等,前衛,2002/10/01,450
10204972,9789578013742,歐洲整合與歐盟語言政策,丁元亨,None,None,前衛,2002/09/27,200
10204982,9789579613972,點子船43號,John Foster,None,鄭以萍,滾石文化,2002/10/01,250
10204986,9789867885036,都會人的第6感愛戀,八感愛戀,None,None,紅樹林,2002/10/08,250
10205364,9789570411614,《弗洛依德傳》第一冊：1856-1905,彼得‧蓋伊,None,梁永，李宜澤等,立緒,2002/10/15,360
10205365,9789570411638,《弗洛依德傳》第三冊：1915-1939,彼得‧蓋伊,None,梁永，李宜澤等,立緒,2002/10/15,490
10205366,9789867888259,夜玫瑰,蔡智恆,None,None,紅色文化,2002/11/01,220
10205367,9789576593192,其實你可以做得更好：心靈藥膳養心湯,仲南萍,None,None,宇河文化出版有限公司,2002/10/01,220
10205368,9789576593086,中國生死書,常律法師,None,None,宇河文化出版有限公司,2007/11/30,200
10205369,9789576593185,紙牌魔術入門(附教學VCD),張德鑫,None,None,宇河文化出版有限公司,2006/12/31,250
10205370,9789576593222,摩登好媽媽,唐力行,None,None,宇河文化出版有限公司,2002/10/01,200
10205373,9789578290655,讀書時間：與名作家一起讀書,None,None,None,大地出版社,2002/08/15,220
10205380,9789867999078,新編標準字形字音,蔡有秩,None,None,螢火蟲,2002/10/09,300
10205583,0836910753   ,小魔女蔬菜水果貼紙學習卡,None,None,None,毅霖,2002/09/23,50
10205588,9789868002388,糖果襪玩偶,楊棋茵,None,None,棋茵,2002/10/09,150
10205589,9789868037687,做人，呆一點也好,李鎮,None,None,達觀,2002/10/14,220
10205590,9789572801321,談判與溝通(下),MBA核心課程編譯組,None,None,讀品文化,2002/10/09,280
10205639,9789576798511,愛的新體驗,陳建志,None,None,方智,2002/10/30,220
10205640,9789576798542,心靈點滴,吳淡如,None,None,方智,2002/10/25,220
